corrupted,correct
O=C1NC(=O)C2CC=CCC,O=C1NC(=O)C2CC=CCC12
O=C1NC(=O)c2ccccc,O=C1NC(=O)c2ccccc21
O=CNC(=OC)c2ccccc21,O=C1NC(=O)c2ccccc21
O=C1NC(=O)c2ccccc,O=C1NC(=O)c2ccccc21
O=C1OC(=O)C2CC=CC2C12,O=C1OC(=O)C2CC=CCC12
OClC1OC(=O)C2CC=CCC12,O=C1OC(=O)C2CC=CCC12
O=C1OC(=O)C2CC=CC12,O=C1OC(=O)C2CC=CCC12
O=C1OC2=O)c(Pccccc21,O=C1OC(=O)c2ccccc21
O=C1OC(=))c2ccccc21,O=C1OC(=O)c2ccccc21
O=C1OC(O)c2ccccc21,O=C1OC(=O)c2ccccc21
O=S(=O)(O)c1cccc2cccc12,O=S(=O)(O)c1cccc2ccccc12
O=S(=O)()c1cccc2ccccc12,O=S(=O)(O)c1cccc2ccccc12
O=S(=O)(O)c1cccc2ccccc,O=S(=O)(O)c1cccc2ccccc12
O=C(O)c1ccccc1)(=O)c1ccccc1,O=C(O)c1ccccc1C(=O)c1ccccc1
O=C(O)c1cccc1C(=O)c1ccClccc1,O=C(O)c1ccccc1C(=O)c1ccccc1
O=C(=)c1ccccc1C(OO)c1ccccc1,O=C(O)c1ccccc1C(=O)c1ccccc1
O=C(O)c1ccccc1C(=O)c1ccc(O)cc)1,O=C(O)c1ccccc1C(=O)c1ccc(O)cc1
O=(CO)c1ccccc1C(O=)c1ccc(O)cc1,O=C(O)c1ccccc1C(=O)c1ccc(O)cc1
O=C(O)c1ccccc1C(=O)c1ccc(Occ)1,O=C(O)c1ccccc1C(=O)c1ccc(O)cc1
CCCC(c1cc(C(C)()C)c(O)cc1C)c1cc(C(C)(C)C)c(O)cc1C,CCCC(c1cc(C(C)(C)C)c(O)cc1C)c1cc(C(C)(C)C)c(O)cc1C
CCCC(c1cc(C(C)(C)C)c(O)cc1C)H1cc(C(C)(C)C)c(Occ1C,CCCC(c1cc(C(C)(C)C)c(O)cc1C)c1cc(C(C)(C)C)c(O)cc1C
CCCC(c1cc(C(C)(CHC)c(O)cc1C)c1cc(C(C)(C)C)c(O)cc1C,CCCC(c1cc(C(C)(C)C)c(O)cc1C)c1cc(C(C)(C)C)c(O)cc1C
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCC,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCC,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS
CC(C)(COP(=))(O)OP(==O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](OO[C@@H]1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS
Cn122cccc(=O)c-cnc2ccccc21,Cn1c2cccc(=O)c-2nc2ccccc21
Cn1c2Clcccc(=O)c-2nc2ccccc21,Cn1c2cccc(=O)c-2nc2ccccc21
Cn1c2cccc2O)c-(nc2ccccc21,Cn1c2cccc(=O)c-2nc2ccccc21
CCCCOC(=O)Nc1ccccH1C(=O)OCC(CC)CCCC,CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC
CCCCOC=O)c1ccccc1C(=O)OCC(CC)CCCC,CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC
CCC2COC(=O(c1ccccc1C(=O)OCC(CC)CCCC,CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC
CCCCOC(=O)COC(=O)c1ccccc1C(=O)OCCC,CCCCOC(=O)COC(=O)c1ccccc1C(=O)OCCCC
CCCCOC(=O)COC(=O)c1ccccc1C(=O)OCCC,CCCCOC(=O)COC(=O)c1ccccc1C(=O)OCCCC
CCCCOC(=O)COC(=O)c1ccccc1C(=O)OCCC,CCCCOC(=O)COC(=O)c1ccccc1C(=O)OCCCC
COC(=O)c1ccccc1C(=O)OCCC(O)C,COC(=O)c1ccccc1C(=O)OCCC(O)CO
COC(=O)c1ccccc1C(=O)OCCC(O)O,COC(=O)c1ccccc1C(=O)OCCC(O)CO
COC(=O)c1ccccc1C(=O)OCCC(O)C,COC(=O)c1ccccc1C(=O)OCCC(O)CO
Cc1cccc(PNC(=O)c2ccccc2C(=O)O)c1,Cc1cccc(NC(=O)c2ccccc2C(=O)O)c1
Cc1ccc=c(NC(=O)c2ccccc2C(=O)O)c1,Cc1cccc(NC(=O)c2ccccc2C(=O)O)c1
Cc1cccc(NC(=O)c2ccccc2C(=O)O)1,Cc1cccc(NC(=O)c2ccccc2C(=O)O)c1
COc1cc()c(O)P)c2ncccc2[N+]1,COc1cc([N+](=O)[O-])c2ncccc2c1
COc1cc([N+](=N)[O-])c2ncccc2c1,COc1cc([N+](=O)[O-])c2ncccc2c1
COc1cc([N+](=O)[O-])c2ncccc2c,COc1cc([N+](=O)[O-])c2ncccc2c1
Cc1ccc(Cc(N=Nc2c(O)ccc3ccccc23)c1,Cc1ccc(C)c(N=Nc2c(O)ccc3ccccc23)c1
Cc1ccc(C)c(N=Nc2c(O)ccN3ccccc23)c1,Cc1ccc(C)c(N=Nc2c(O)ccc3ccccc23)c1
Cc1ccc(C)c(N=NcClc(O)ccc3ccccc23)c1,Cc1ccc(C)c(N=Nc2c(O)ccc3ccccc23)c1
Nc1ccc2cccccBrc1N=Nc1ccccc1,Nc1ccc2ccccc2c1N=Nc1ccccc1
Nc1ccccccccc221N=Nc1ccccc1,Nc1ccc2ccccc2c1N=Nc1ccccc1
N1cccc2ccccc2c1N=Nc1ccccc1,Nc1ccc2ccccc2c1N=Nc1ccccc1
Oc1ccc2ccccc2c1N=Nc1ccccn,Oc1ccc2ccccc2c1N=Nc1ccccn1
Oc1ccc2ccccc2c1N=2c1ccccn1,Oc1ccc2ccccc2c1N=Nc1ccccn1
Oc1ccc2ccccc22c1N=Nc1ccccn1,Oc1ccc2ccccc2c1N=Nc1ccccn1
Nc1ccccc1C(=O)BrC,CNc1ccccc1C(=O)OC
CNc1ccccc1C(=O)O,CNc1ccccc1C(=O)OC
CNc1cccccC=(O)OC,CNc1ccccc1C(=O)OC
CCC(c1ccc(O=)cc1)C(C)C(C)c1ccc(O)cc1,CCC(c1ccc(O)cc1)C(CC)C(C)c1ccc(O)cc1
CCC(c1ccc(1)Nc1)C(CC()C(C)cOccc(O)cc1,CCC(c1ccc(O)cc1)C(CC)C(C)c1ccc(O)cc1
CCC(c1ccc(OCcc1))(CC)C(C)c1ccc(O)cc1,CCC(c1ccc(O)cc1)C(CC)C(C)c1ccc(O)cc1
CCN(C(=O)N(CC)c1ccccOc1)c1ccccc1,CCN(C(=O)N(CC)c1ccccc1)c1ccccc1
CCN(C(=O)N(CC)c1ccccc1)c1ccccc,CCN(C(=O)N(CC)c1ccccc1)c1ccccc1
CCN(C(=O)N(CC)c1ccccc1)c1ccccc,CCN(C(=O)N(CC)c1ccccc1)c1ccccc1
O=[N+]([O-])c1cccc1-c1ccccc1,O=[N+]([O-])c1ccccc1-c1ccccc1
O=[N+]([O-]cc1cc)cc1-c1ccccc1,O=[N+]([O-])c1ccccc1-c1ccccc1
O=[N+]())c1ccccc1-c1ccccc1,O=[N+]([O-])c1ccccc1-c1ccccc1
Nc1nc(=O)c2ncn([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]3O)c2[nH],Nc1nc(=O)c2ncn([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]3O)c2[nH]1
Nc1nc(=O)c2ncn([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)OP(=)(O)O)[C@@H](O)[C@H]3O)c2[nH]1,Nc1nc(=O)c2ncn([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]3O)c2[nH]1
Nc1nc(=O)c2ncn([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]3O)c2[nH],Nc1nc(=O)c2ncn([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]3O)c2[nH]1
O=c1nc[nH]c2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)(O)[C@H]1O,O=c1nc[nH]c2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O
O=c1nc[nH]c2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1,O=c1nc[nH]c2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O
O=c1nc[nH]c2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O[C@@H](O)[C@H]1O,O=c1nc[nH]c2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O
CN1[C@@H]2CC1CC(OC(c1ccccc1)c1ccccc1)C2,CN1[C@@H]2CC[C@@H]1CC(OC(c1ccccc1)c1ccccc1)C2
CN1[C@@H]2CC[C@@H]1CC(OC(c1ccccc1)c1ccccc1)C,CN1[C@@H]2CC[C@@H]1CC(OC(c1ccccc1)c1ccccc1)C2
CN1[C@@H]2CC[C@@H]1CC(OC(c1ccccc1)c1ccccc1)C,CN1[C@@H]2CC[C@@H]1CC(OC(c1ccccc1)c1ccccc1)C2
CCN(CC)C(C)C=C(c1cccs1Cl)c1cccs1,CCN(CC)C(C)C=C(c1cccs1)c1cccs1
CCN(CC)C(C)C=C(c1cccs1)c1cccs,CCN(CC)C(C)C=C(c1cccs1)c1cccs1
CCN(CC)C(C)C=C(c1cccs1)c1cccs,CCN(CC)C(C)C=C(c1cccs1)c1cccs1
CN(C)1CC(c1cccHBr)cc1)c1ccccnC,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1
OCN(C)CCC(c1ccc(Br)cc1)c1ccccn1,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1
CN(C)CCC(c1ccc(Br)cc1)c1ccccn,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1
COc1ccccc1-c1ccccc,COc1ccccc1-c1ccccc1
COc1Brccccc1-1ccccc1,COc1ccccc1-c1ccccc1
COc1ccccc1-c1ccccc,COc1ccccc1-c1ccccc1
CCn1c2ccccc2c2ccccc,CCn1c2ccccc2c2ccccc21
CCn1c2ccccc2c2ccccc,CCn1c2ccccc2c2ccccc21
CCn1c2ccccc2c2ccccc,CCn1c2ccccc2c2ccccc21
N#CC(c1ccc2c1)c1ccccc1,N#CC(c1ccccc1)c1ccccc1
N#CC(c1ccccc1)c1ccPcc1,N#CC(c1ccccc1)c1ccccc1
NCC(c1ccccc1)c1(cccc1,N#CC(c1ccccc1)c1ccccc1
O=NN(c1cccc1)c1ccccc1,O=NN(c1ccccc1)c1ccccc1
O=NN(c1ccccc1)c1ccccc,O=NN(c1ccccc1)c1ccccc1
O=NN(c1ccCccc1)c1ccccc1,O=NN(c1ccccc1)c1ccccc1
CN1C(=O)CC(c2ccccc2)C1=,CN1C(=O)CC(c2ccccc2)C1=O
CN1c(=O)CC(2ccccC2SC1=O,CN1C(=O)CC(c2ccccc2)C1=O
CN1C(=O)CC(c2ccccc2)C1=,CN1C(=O)CC(c2ccccc2)C1=O
COC([CH2][Hg])Cc1cccc2cc(C(=O)O)Cl(=2O)oc12.O,COC([CH2][Hg])Cc1cccc2cc(C(=O)O)c(=O)oc12.O
COC([CH2][Hg])SCc1cccc2cc(C(=O)O)c(=O)oc12.O,COC([CH2][Hg])Cc1cccc2cc(C(=O)O)c(=O)oc12.O
COC([CH2][Hg])Cc1cccc2cc(C(=O)O)c(=O)oc12.,COC([CH2][Hg])Cc1cccc2cc(C(=O)O)c(=O)oc12.O
COC([CH2][Hg])Cc1cccc2cc(C(=O)O)c(=O)oc,COC([CH2][Hg])Cc1cccc2cc(C(=O)O)c(=O)oc12
COC([CH2][Hg]))Cc1cccc2cc(C(=O)O)c(=O)Pc12,COC([CH2][Hg])Cc1cccc2cc(C(=O)O)c(=O)oc12
C[CH2]C(O[Hg])Cc1cccc2cc(C(PO)O)c(=O)oc12,COC([CH2][Hg])Cc1cccc2cc(C(=O)O)c(=O)oc12
C[n+]1c2cc(N)ccc2c2ccc(N)cc21.[Cl-],C[n+]1c2cc(N)ccc2cc2ccc(N)cc21.[Cl-]
C[n+]1c2cc(N)ccc2cc2ccc(SN)cc21.[Cl-],C[n+]1c2cc(N)ccc2cc2ccc(N)cc21.[Cl-]
C[n+]1c2c(N)ccc2cc2ccc(N)cc21.[Cl-],C[n+]1c2cc(N)ccc2cc2ccc(N)cc21.[Cl-]
CCCOc1cc(N)ccc1C(=1)OCOCN(CC)CC,CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC
CCCOc1cc(N)ccc1C(=O)OCCN(CC)C,CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC
CCCOc1cc(N()ccc1C(=OOCCN(CC)CC,CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC
O=C(O)c1ccc2ccccc2c1,O=C(O)c1ccc2ccccc2c1O
O=C(O)c1cc22ccccccc1O,O=C(O)c1ccc2ccccc2c1O
O=C(O)c1ccc2ccccc2c1,O=C(O)c1ccc2ccccc2c1O
Cl(c1ccc2ccccc12,ClCc1cccc2ccccc12
ClCcc1ccc2ccccc12,ClCc1cccc2ccccc12
ClCc1cccc2ccccc,ClCc1cccc2ccccc12
N#Cc1cccO2ccccc12,N#Cc1cccc2ccccc12
NcC#O1cccc2cccc12,N#Cc1cccc2ccccc12
N#Cc1cccc2ccccc,N#Cc1cccc2ccccc12
O=C(O)c1cccc2ccccc,O=C(O)c1cccc2ccccc12
O=C(Br)c1c1ccc2ccccc12,O=C(O)c1cccc2ccccc12
O=C(O12c1ccc=c2ccccc),O=C(O)c1cccc2ccccc12
CN(CcC1cccc2)cccc12,CN(C)c1cccc2ccccc12
CN(C)c1=ccc2ccccc12,CN(C)c1cccc2ccccc12
CN(C)c1cccc2c(cccc12,CN(C)c1cccc2ccccc12
O=[N+]([O-])c1cccc2ccccc,O=[N+]([O-])c1cccc2ccccc12
O=[N+]([O-])c1Ncc1c2cc12ccc,O=[N+]([O-])c1cccc2ccccc12
O=[N+]([O-])c1cccc2ccccc12N,O=[N+]([O-])c1cccc2ccccc12
Nc1c2ccc2ccc(S(=O)(=O)O)c2c1,Nc1ccc2cccc(S(=O)(=O)O)c2c1
1Nc1ccc2cccc(S(=O)(=O)O)2c1,Nc1ccc2cccc(S(=O)(=O)O)c2c1
Nc1ccc2cccc(S(=O)(=2)O)cOc1,Nc1ccc2cccc(S(=O)(=O)O)c2c1
Nc1ccc2cc(S(=O)(=O)O)c)c(S(=O)(=O)O)c2c1,Nc1ccc2cc(S(=O)(=O)O)cc(S(=O)(=O)O)c2c1
Nc1ccc2cc(S(=O)(=O)O)cc(S(=O)(=O)O)c2c,Nc1ccc2cc(S(=O)(=O)O)cc(S(=O)(=O)O)c2c1
Nc1ccc2cc(S(=O)(=O)O)cc(S(=O)(=O)O)S2c1,Nc1ccc2cc(S(=O)(=O)O)cc(S(=O)(=O)O)c2c1
Oc1cccONc2ccc3[nH]c4ccccc4c3c2)cc1,Oc1ccc(Nc2ccc3[nH]c4ccccc4c3c2)cc1
Oc1cBrc(Nc2ccc3[nH]c4ccccc4c3c2)cc1,Oc1ccc(Nc2ccc3[nH]c4ccccc4c3c2)cc1
Oc1ccc(Nc2ccc[nH]c4ccccc4c3c2)cc1,Oc1ccc(Nc2ccc3[nH]c4ccccc4c3c2)cc1
c1ccc2c(c1)Cc1ccccc1-,c1ccc2c(c1)Cc1ccccc1-2
c1ccc2c(c1)Cc1ccccc1-,c1ccc2c(c1)Cc1ccccc1-2
c1ccc2c(c1)CC-ccccc112,c1ccc2c(c1)Cc1ccccc1-2
c1ccc2c(cCl)[nH]c1ccccc12,c1ccc2c(c1)[nH]c1ccccc12
c1ccc2c(c1)[nH]c1ccccc,c1ccc2c(c1)[nH]c1ccccc12
c1ccc2c(c1)[nH]cCSccccc12,c1ccc2c(c1)[nH]c1ccccc12
O=C(Oc1cccccccnc12)c1ccccc1,O=C(Oc1cccc2cccnc12)c1ccccc1
O=C(Oc1cccc2cccnc12)c1ccccc,O=C(Oc1cccc2cccnc12)c1ccccc1
H=C(Oc1cccc2cccnc12)c1ccccc1,O=C(Oc1cccc2cccnc12)c1ccccc1
Br)1ccc2oc3ccccc3c2c1,Brc1ccc2oc3ccccc3c2c1
Brc1ccc2oc3ccccc3c2c,Brc1ccc2oc3ccccc3c2c1
Brc1ccc2oc3ccccc3c2c,Brc1ccc2oc3ccccc3c2c1
CCC)c1cc2ccccc2c(OCCN(CNC)n1,CCCCc1cc2ccccc2c(OCCN(C)C)n1
CCCCc1cc2ccccc2(cOCCN(C)C)n1,CCCCc1cc2ccccc2c(OCCN(C)C)n1
CCCCc1Brc2ccccc2c(OCCN()C)n1,CCCCc1cc2ccccc2c(OCCN(C)C)n1
[CH3][Hg+].[O-]c1cccc2cBrccn(12,[CH3][Hg+].[O-]c1cccc2cccnc12
2[CH3][Hg+].[O-]c1cccc2cccnc12,[CH3][Hg+].[O-]c1cccc2cccnc12
[CH3][Hg+].[O-]c1cccc2cccnc,[CH3][Hg+].[O-]c1cccc2cccnc12
[CH3],[CH3][Hg+]
[CH3],[CH3][Hg+]
[CH3],[CH3][Hg+]
NC(=O)Cc1cccc2cccc12,NC(=O)Cc1cccc2ccccc12
NC(O)Cc1cccc2ccccc12,NC(=O)Cc1cccc2ccccc12
NC(=O)Cc1cccc2ccccc,NC(=O)Cc1cccc2ccccc12
O=C(O)Cc1ccc2ccccc12,O=C(O)Cc1cccc2ccccc12
O=C(O)Cc1cccc2ccccc,O=C(O)Cc1cccc2ccccc12
O=C(O)Cc1cccc2ccccc,O=C(O)Cc1cccc2ccccc12
NC(S)=Nc1cccc2ccccc,NC(S)=Nc1cccc2ccccc12
NC(=)=Nc1ccc122ccccc,NC(S)=Nc1cccc2ccccc12
NC(S)=Nc1cccc2ccccc,NC(S)=Nc1cccc2ccccc12
O1c=ccO)[nH]c2ccccc12,O=c1cc(O)[nH]c2ccccc12
O=c1ccSO)[nH]c2ccccc12,O=c1cc(O)[nH]c2ccccc12
O=21cc(SO)[nH]ccccccc12,O=c1cc(O)[nH]c2ccccc12
Nc1(cccc2cc(O)ccc12,Nc1cccc2cc(O)ccc12
Nc1cccc2cc(O)ccc,Nc1cccc2cc(O)ccc12
Nc1ccccccc(O)2Ncc12,Nc1cccc2cc(O)ccc12
Clc1ccc2c(ClCccnc2c1,Clc1ccc2c(Cl)ccnc2c1
Clc1ccc2c(Cl)cnc2c1,Clc1ccc2c(Cl)ccnc2c1
1cccc2c(Cl)ccnc2cCl,Clc1ccc2c(Cl)ccnc2c1
Cc1cc(=O)oc2cc(N(C)C)ccc,Cc1cc(=O)oc2cc(N(C)C)ccc12
Cc1cc(=O)oc2cc(N(C)C)ccc,Cc1cc(=O)oc2cc(N(C)C)ccc12
Cc1cc(=O)oc2cc(N(C)C)ccc,Cc1cc(=O)oc2cc(N(C)C)ccc12
Nc1ccc2c(O)cc(S(PO)(=)O)cc2c1,Nc1ccc2c(O)cc(S(=O)(=O)O)cc2c1
Nc1ccc2c(O)cc(S(=O)(=O)O)cc2c,Nc1ccc2c(O)cc(S(=O)(=O)O)cc2c1
Nc1ccc2c(OS)cc(S(=O(=O)O)cc2c1,Nc1ccc2c(O)cc(S(=O)(=O)O)cc2c1
CC1(C)S[C@@H]2[C@H](NC(=CO)COccc3ccc3)C(=O)N2[C@H]1C(=O)O,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O
CC1(C)S[C@@H]2[C@H](NC(=OP)COc3ccccc3)C(=O)N2[C@H]1C(=O)O,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O
CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O),CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O
CC(=O)Nc1c2sscc-2n(C)(c1=O,CC(=O)Nc1c2sscc-2n(C)c1=O
CC(=O)Nc1c2sscc-2n(C)c1=1O,CC(=O)Nc1c2sscc-2n(C)c1=O
CC(=O)(c1c2ssc-2n(C)c11=O,CC(=O)Nc1c2sscc-2n(C)c1=O
CCOC=C(C(=O)OCC)C(=O)OC,CCOC=C(C(=O)OCC)C(=O)OCC
CCOC=C(C(=OBr)OCC)C(=O)OCC,CCOC=C(C(=O)OCC)C(=O)OCC
CCOC=C(C(=O)OCC)C(=O)OC,CCOC=C(C(=O)OCC)C(=O)OCC
O=C(Nc1c2cccc1)c1ccccc1O,O=C(Nc1ccccc1)c1ccccc1O
O=C(Nc1ccccc1)c1ccccc1,O=C(Nc1ccccc1)c1ccccc1O
O=C(Nc1ccccc1)c1ccccc1OS,O=C(Nc1ccccc1)c1ccccc1O
CC(C)COC(=Br)c1ccccc1O,CC(C)COC(=O)c1ccccc1O
CC(C)COC(BrO)c1ccccc1O,CC(C)COC(=O)c1ccccc1O
CC(C)HOC(=O)c1ccccc1O,CC(C)COC(=O)c1ccccc1O
CC(C)C)OC(=O)c1ccccc1O,CC(C)CCOC(=O)c1ccccc1O
CC(C)CCOC(=O)c1ccccc1,CC(C)CCOC(=O)c1ccccc1O
CCO(C)CCOC(=O)c1ccccc1O,CC(C)CCOC(=O)c1ccccc1O
Nc1c1c)cc1C(=O)OCCC1CCCCN1,Nc1ccccc1C(=O)OCCC1CCCCN1
Nc1ccccc1C1(=O)OCCC1CCCCN1,Nc1ccccc1C(=O)OCCC1CCCCN1
Nc1ccccc1C(=O)OCCC1CCCCN1S,Nc1ccccc1C(=O)OCCC1CCCCN1
CC(=O)Oc1ccccc1PC(=O)OCCO,CC(=O)Oc1ccccc1C(=O)OCCO
CCc=O)O(1ccccc1C(=O)OCCO,CC(=O)Oc1ccccc1C(=O)OCCO
CC(=O)Oc1ccccc1C(=O)OCC,CC(=O)Oc1ccccc1C(=O)OCCO
CCOC(=O)c1ccccc1,CCOC(=O)c1ccccc1N
CCOC(=O)c1ccccc1,CCOC(=O)c1ccccc1N
OCCC(=O)cOccccc1N,CCOC(=O)c1ccccc1N
ClO=C(O)c1ccccc1O.[O]=[BiH],O=C(O)c1ccccc1O.[O]=[BiH]
O=C(O)c1ccccc1O[O]Cl=[BiH],O=C(O)c1ccccc1O.[O]=[BiH]
O=C(O)c1ccccc1O.[O]=,O=C(O)c1ccccc1O.[O]=[BiH]
[O]=P[BiH],[O]=[BiH]
[O]=,[O]=[BiH]
[O]Cl,[O]=[BiH]
O=C(OCOC)c1ccccc1O),O=C(OCCO)c1ccccc1O
O=C(OCCO)c1ccccc1,O=C(OCCO)c1ccccc1O
O=C(OCCO)c1ccccc1,O=C(OCCO)c1ccccc1O
Nc1ccccc1C(=O)OCC=Cc1ccccc,Nc1ccccc1C(=O)OCC=Cc1ccccc1
Nc1ccccc1C(=O)OCC=Cc1ccccc,Nc1ccccc1C(=O)OCC=Cc1ccccc1
c1ccccc1Cc=O)OCC=Cc1ccc(c1,Nc1ccccc1C(=O)OCC=Cc1ccccc1
O=[N+]([O-])c1cc([N+](=O)[O-])c2onnc2c,O=[N+]([O-])c1cc([N+](=O)[O-])c2onnc2c1
O=[N+]([O-])c1cc([N+](=O)[O-])c2onnc2c,O=[N+]([O-])c1cc([N+](=O)[O-])c2onnc2c1
=[N+]([O-]1)c1cc([N+](=O)[O-])c2onnc2c1,O=[N+]([O-])c1cc([N+](=O)[O-])c2onnc2c1
O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O),O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-]
O=[N+]([O-])O[C@H]1O[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-],O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-]
O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O),O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-]
COc1c(Cl)cc(Cl)cc1,COc1c(Cl)cc(Cl)cc1Cl
COc1cCl)cc(Cl)cc1Cl,COc1c(Cl)cc(Cl)cc1Cl
COc1c(Cl)cc(Cl)cc1,COc1c(Cl)cc(Cl)cc1Cl
O=C1OCc2ccccc,O=C1OCc2ccccc21
O=C1OCc2ccccc,O=C1OCc2ccccc21
O=21OCcCccccc21,O=C1OCc2ccccc21
Clc12cnc2ncnc1-[nH],Clc1[nH]cnc2ncnc1-2
Clc1[nH]cSc2ncnc1-2,Clc1[nH]cnc2ncnc1-2
Clc1[nH]2nc2ncnc1-c,Clc1[nH]cnc2ncnc1-2
C=C1CCC=C(C)CC[C@@H]2Cl1CC2(C)C,C=C1CCC=C(C)CC[C@@H]2[C@@H]1CC2(C)C
C=C1CCC=C(C)CC[C@@H]2[C@@H]1CC2(C),C=C1CCC=C(C)CC[C@@H]2[C@@H]1CC2(C)C
C=1CCC=C(C)CC[C@@H]2[C@@H]1CC2(C)C,C=C1CCC=C(C)CC[C@@H]2[C@@H]1CC2(C)C
Cc1cc(OC(=O)N(C)C)n(-c2ccccc2)n,Cc1cc(OC(=O)N(C)C)n(-c2ccccc2)n1
Cc1cc(OC(=()N(C)C)n(O-c2ccccc2)n1,Cc1cc(OC(=O)N(C)C)n(-c2ccccc2)n1
Cc1cc(OC(=O)N(C)C)n(-c2ccccc2)n,Cc1cc(OC(=O)N(C)C)n(-c2ccccc2)n1
O=C1Nc2ccc(Br)cc2C1=,O=C1Nc2ccc(Br)cc2C1=O
OC1Nc2ccc())cc2C1=O,O=C1Nc2ccc(Br)cc2C1=O
O=C1NO2Ccc(Br)cc2C1=c,O=C1Nc2ccc(Br)cc2C1=O
CN(C)Cc1c[nH]c2ccccc,CN(C)Cc1c[nH]c2ccccc12
(CNC)Cc1c[nH]c2ccccc12,CN(C)Cc1c[nH]c2ccccc12
CN(C)Cc21c[nH]c2ccccc12,CN(C)Cc1c[nH]c2ccccc12
NCCN1C(O)CN=C1S,NCCN1C(=O)CN=C1S
NCN1C(=O)CN=C1S,NCCN1C(=O)CN=C1S
NCCBrN1C(=O)C1=C1S,NCCN1C(=O)CN=C1S
Cc1cccc(N)c1,Cc1cccc(N)c1C
Cc1cccc(NBr)c1C,Cc1cccc(N)c1C
Cc1cccc((N)c1C,Cc1cccc(N)c1C
Cc1c(Nccc)1Cl,Cc1c(N)cccc1Cl
Cc1N(N)cccc1Cl,Cc1c(N)cccc1Cl
Cc1c(N)=ccc1Cl,Cc1c(N)cccc1Cl
Clc1cccc(Cl)c1,Clc1cccc(Cl)c1Cl
Clc1cccc(Cl)c1S,Clc1cccc(Cl)c1Cl
